Veiculo_Titulo,Veiculo_Link_Lote,Veiculo_Imagem,Veiculo_Patio_UF,Veiculo_Ano_Fabricacao,Veiculo_KM,Veiculo_Valor_Lance_Atual,Veiculo_Situacao,Veiculo_Data_Leilao,Veiculo_Tipo_Combustivel,Veiculo_Cor,Veiculo_Possui_Chave,Veiculo_Tipo_Retomada,Veiculo_Tipo,Veiculo_Valor_Fipe,Veiculo_Fabricante,Veiculo_Modelo,Veiculo_Patio_UF_Localizacao
VOLKSWAGEN/NOVO GOL POWER (4P/2P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/volkswagen/novo-gol-power-(4p%2F2p)/ano.2013/70c0e301-2aa2-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751652180652_a256e88c-95c9-4aa3-b0c2-95395a3a6567_pequena_leilo.webp,GO,2012,153.486,"R$ 18.800,00",Leilão ao vivo em: 3 dias 1h57m46s,08/07/2025,Flex,Vermelha,Sim,Recuperado de Financiamento,Carros,"34.153,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
FIAT/STRADA HARD WORKING CABINE DUPLA E,https://leilo.com.br/leilao/benevides-para/carros/fiat/strada-hard-working-cabine-dupla-e/ano.2020/bbf5e328-325d-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665413163_cf4610db-e549-48fd-90ff-1e5c8bbfc6e1_pequena_leilo.webp,PA,2020,120.312,"R$ 39.100,00",Leilão ao vivo em: 3 dias 1h58m15s,08/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"70.994,00",N/A,N/A,BENEVIDES-PA (BENEVIDES/PA)
FIAT/UNO WAY E (4P),https://leilo.com.br/leilao/benevides-para/carros/fiat/uno-way-e-(4p)/ano.2018/378cbf75-0ef9-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665380471_aabc5edf-8dad-4e8d-b9c5-617161fca60a_pequena_leilo.webp,PA,N/A,N/A,"R$ 22.600,00",Leilão ao vivo em: 3 dias 1h58m45s,08/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HYUNDAI/HB20 COMFORTLINE (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/hyundai/hb20-comfortline-(4p)/ano.2018/d359cd1d-f2ee-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665384094_679b4aae-3467-4d0f-a3a2-3c46944efab1_pequena_leilo.webp,GO,2018,59.371,"R$ 33.300,00",Leilão ao vivo em: 3 dias 1h59m14s,08/07/2025,Flex,Cinza,Sim,Recuperado de Financiamento,Carros,"60.498,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CHEVROLET/PRISMA JOYE 1.0 MECANICO (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/chevrolet/prisma-joye-1.0-mecanico-(4p)/ano.2018/ffa0e6df-0a63-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665141438_bd112065-9159-4b8d-b65e-6c7e398f49f2_pequena_leilo.webp,GO,2018,146.918,"R$ 25.900,00",Leilão ao vivo em: 3 dias 1h59m44s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"47.084,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CHEVROLET/CRUZE HATCH LT HB (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/chevrolet/cruze-hatch-lt-hb-(4p)/ano.2013/3618528d-1575-11f0-b6cf-02420a00009e,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665173480_b8504b3a-e3f1-4b13-a806-0266620a02bd_pequena_leilo.webp,GO,2012,145.510,"R$ 30.600,00",Leilão ao vivo em: 3 dias 2h13s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"55.603,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CHEVROLET/ONIX 1.0 TURBO AUTOMATICO PREMIER2,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/chevrolet/onix-1.0-turbo-automatico-premier2/ano.2020/363d2e24-eb12-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665204594_a0047a46-44a4-47f9-bb75-e1430ad7873e_pequena_leilo.webp,GO,2020,117.360,"R$ 41.100,00",Leilão ao vivo em: 3 dias 2h43s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"74.673,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CITROEN/C4 GLX5P F (4P),https://leilo.com.br/leilao/cuiaba-mato-grosso/carros/citroen/c4-glx5p-f-(4p)/ano.2014/f33e5d8c-120e-11ef-b80e-02420a000059,https://leilo.com.br/lote/fotos-modelo/carro.jpg,MT,2013,N/A,"R$ 21.400,00",Leilão ao vivo em: 3 dias 2h2m13s,08/07/2025,Flex,Preta,Não,Recuperado de Financiamento,Carros,"38.789,00",N/A,N/A,CUIABA-MT (CUIABÁ/MT)
TOYOTA/COROLLA XEI FLEX (4P),https://leilo.com.br/leilao/cuiaba-mato-grosso/carros/toyota/corolla-xei-flex-(4p)/ano.2016/5779237d-870a-11ef-8310-02420a000019,https://leilo.com.br/lote/fotos-modelo/carro.jpg,MT,2015,N/A,"R$ 46.600,00",Leilão ao vivo em: 3 dias 2h2m42s,08/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"84.601,00",N/A,N/A,CUIABA-MT (CUIABÁ/MT)
FORD/FIESTA HATCH S (4P),https://leilo.com.br/leilao/cuiaba-mato-grosso/carros/ford/fiesta-hatch-s-(4p)/ano.2015/f414fed7-8712-11ef-8310-02420a000019,https://leilo.com.br/lote/fotos-modelo/carro.jpg,MT,2014,154.636,"R$ 23.000,00",Leilão ao vivo em: 3 dias 2h3m12s,08/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"41.736,00",N/A,N/A,CUIABA-MT (CUIABÁ/MT)
HYUNDAI/HB20S COMFORTLINE (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/hyundai/hb20s-comfortline-(4p)/ano.2015/9ba56341-3d57-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751543431809_64008f55-cbd3-44cb-8b8b-018771bb1692_pequena_leilo.webp,GO,2015,N/A,"R$ 24.400,00",Leilão ao vivo em: 3 dias 2h3m41s,08/07/2025,Flex,Branca,Não,Recuperado de Financiamento,Carros,"42.056,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
TOYOTA/YARIS HA PLUS CONNECT,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/toyota/yaris-ha-plus-connect/ano.2022/82820ac8-2d94-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751543643404_9ba30c6a-a262-4e84-8442-cea0929f67af_pequena_leilo.webp,GO,2021,142.331,"R$ 46.800,00",Leilão ao vivo em: 3 dias 2h4m11s,08/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"84.936,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
VOLKSWAGEN/GOL 1.0 (2P/4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/volkswagen/gol-1.0-(2p%2F4p)/ano.2009/a2a77e08-422f-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751543464218_25b1a768-90ab-4530-b1e9-80bc4afb5f9c_pequena_leilo.webp,GO,2009,172.287,"R$ 12.800,00",Leilão ao vivo em: 3 dias 2h4m40s,08/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"22.670,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
FORD/FUSION (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/ford/fusion-(4p)/ano.2007/9f1e222f-4a27-11ed-a391-02420a000011,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751543370697_bf5dfb4e-e786-4faa-896c-6f0a467d9b94_pequena_leilo.webp,GO,2007,49.804,"R$ 15.700,00",Leilão ao vivo em: 3 dias 2h5m10s,08/07/2025,Gasolina,Cinza,Sim,Recuperado de Financiamento,Carros,"28.480,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
MITSUBISHI/LANCER (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/mitsubishi/lancer-(4p)/ano.2013/7babbdd0-318f-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751543645451_226e9b81-6e71-4039-8535-59cc734d9a1f_pequena_leilo.webp,GO,2012,144.355,"R$ 29.400,00",Leilão ao vivo em: 3 dias 2h5m39s,08/07/2025,Gasolina,Preta,Sim,Recuperado de Financiamento,Carros,"53.378,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
FIAT/PALIO ATTRACT (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/fiat/palio-attract-(4p)/ano.2013/81820fd5-4201-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751543700833_70863284-7fed-4735-b75d-fdc8f0279892_pequena_leilo.webp,GO,2012,124.780,"R$ 20.100,00",Leilão ao vivo em: 3 dias 2h6m9s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"36.542,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
FIAT/UNO MILLE FIRE FLEX (2P/4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/fiat/uno-mille-fire-flex-(2p%2F4p)/ano.2007/ff045512-423e-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751543400621_dc50e2c4-6c98-4623-9e5d-05f4e3e395c7_pequena_leilo.webp,GO,2006,226.110,"R$ 9.800,00",Leilão ao vivo em: 3 dias 2h6m39s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"15.478,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
MITSUBISHI/OUTLANDER,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/mitsubishi/outlander/ano.2012/2108c6dc-2ce9-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751543490413_db672b4f-f788-4db1-8e4c-b8abda328425_pequena_leilo.webp,GO,2011,170.604,"R$ 30.200,00",Leilão ao vivo em: 3 dias 2h7m8s,08/07/2025,Gasolina,Branca,Sim,Recuperado de Financiamento,Carros,"54.819,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
HYUNDAI/IX35,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/hyundai/ix35/ano.2012/6aeb2b00-4210-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751543613080_765d43a1-8c50-46b1-bddd-a469ef599218_pequena_leilo.webp,GO,2011,N/A,"R$ 34.700,00",Leilão ao vivo em: 3 dias 2h7m38s,08/07/2025,Flex,Preta,Não,Recuperado de Financiamento,Carros,"62.120,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
FIAT/BRAVO SPORTING (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/fiat/bravo-sporting-(4p)/ano.2014/dd562457-eeee-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751543401190_4dbd1b50-b4e4-4cfe-94d5-81a0822e5b52_pequena_leilo.webp,GO,2013,103.029,"R$ 24.000,00",Leilão ao vivo em: 3 dias 2h8m8s,08/07/2025,Flex,Vermelha,Sim,Recuperado de Financiamento,Carros,"43.504,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
FORD/FIESTA HATCH SE A (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/ford/fiesta-hatch-se-a-(4p)/ano.2015/da9ff667-4b91-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751567820654_63945341-75d2-4406-b5b8-83ca67b4ced6_pequena_leilo.webp,GO,2015,92.632,"R$ 23.700,00",Leilão ao vivo em: 3 dias 2h8m37s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"42.983,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CHEVROLET/COBALT A LTZ (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/chevrolet/cobalt-a-ltz-(4p)/ano.2019/6101feb7-4135-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751543671205_53449448-7d9b-47dc-80fa-abecbe3782f2_pequena_leilo.webp,GO,2018,212.467,"R$ 34.000,00",Leilão ao vivo em: 3 dias 2h9m6s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"59.975,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CHEVROLET/ZAFIRA ELITE,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/chevrolet/zafira-elite/ano.2006/3a8aac73-324c-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751543640480_76794a32-a095-4da2-a1b8-5f34628c52d2_pequena_leilo.webp,GO,2006,153.222,"R$ 15.300,00",Leilão ao vivo em: 3 dias 2h9m36s,08/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"27.716,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CAOA-CHERY/TIGGO FL AT,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/caoa-chery/tiggo-fl-at/ano.2015/00b45621-064b-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751652241039_98ab5c5c-c8a6-4c3c-a170-6c1796b022e9_pequena_leilo.webp,GO,2014,111.856,"R$ 24.900,00",Leilão ao vivo em: 3 dias 2h10m6s,08/07/2025,Gasolina,Preta,Sim,Recuperado de Financiamento,Carros,"45.127,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CHEVROLET/ONIX 10TAT HB,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/chevrolet/onix-10tat-hb/ano.2022/f415e39b-2a8c-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,GO,2022,131.496,"R$ 39.700,00",Leilão ao vivo em: 3 dias 2h11m35s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"72.168,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
MINI/COOPER S (2P/4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/mini/cooper-s-(2p%2F4p)/ano.2015/d7a6c0c3-213b-11f0-bcc9-02420a000216,https://leilo.com.br/lote/fotos-modelo/carro.jpg,GO,2014,148.654,"R$ 53.400,00",Leilão ao vivo em: 3 dias 2h12m5s,08/07/2025,Gasolina,Branca,Sim,Recuperado de Financiamento,Carros,"97.048,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
VOLKSWAGEN/NOVO GOL TRENDLINE MBV (4P/2P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/volkswagen/novo-gol-trendline-mbv-(4p%2F2p)/ano.2018/82ea2ead-e334-11ef-903d-02420a000042,https://leilo.com.br/lote/fotos-modelo/carro.jpg,GO,2017,89.507,"R$ 24.700,00",Leilão ao vivo em: 3 dias 2h12m34s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"44.777,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
VOLVO/XC60 T5 DYNAMIC,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/volvo/xc60-t5-dynamic/ano.2014/eac0a681-1a37-11f0-bf87-02420a000088,https://leilo.com.br/lote/fotos-modelo/carro.jpg,GO,2013,200.464,"R$ 39.400,00",Leilão ao vivo em: 3 dias 2h13m4s,08/07/2025,Gasolina,Branca,Sim,Recuperado de Financiamento,Carros,"71.502,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
LIFAN/X60 VIP,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/lifan/x60-vip/ano.2016/a1c10f53-ee29-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751466271199_d96122bc-eedf-4400-b863-d25bf1cf7458_pequena_leilo.webp,GO,2015,119.737,"R$ 23.500,00",Leilão ao vivo em: 3 dias 2h14m3s,08/07/2025,Gasolina,Branca,Sim,Recuperado de Financiamento,Carros,"42.558,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
VOLKSWAGEN/POLO AF,https://leilo.com.br/leilao/campo-grande-mato-grosso-do-sul/carros/volkswagen/polo-af/ano.2020/cc40ef8b-f608-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751466300352_493e97b5-7e92-4f7f-b3af-351caa800e79_pequena_leilo.webp,MS,2020,99.055,"R$ 38.500,00",Leilão ao vivo em: 3 dias 2h15m3s,08/07/2025,Flex,Cinza,Sim,-,Carros,"67.668,00",N/A,N/A,CAMPO GRANDE-MS (CAMPO GRANDE/MS)
VOLKSWAGEN/SAVEIRO CABINE DUPLA CROSS MA,https://leilo.com.br/leilao/cuiaba-mato-grosso/carros/volkswagen/saveiro-cabine-dupla-cross-ma/ano.2016/254ffb8b-13f1-11f0-b6cf-02420a00009e,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751466330752_d73f00c4-7f0a-403c-9778-b903eb3092df_pequena_leilo.webp,MT,2015,126.083,"R$ 35.000,00",Leilão ao vivo em: 3 dias 2h15m21s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"71.123,00",N/A,N/A,CUIABA-MT (CUIABÁ/MT)
RENAULT/DUSTER E 4X2,https://leilo.com.br/leilao/cuiaba-mato-grosso/carros/renault/duster-e-4x2/ano.2017/57887d90-e88c-11ef-903d-02420a000042,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751466390408_a92b8931-65f3-4d94-880c-154e04ce808d_pequena_leilo.webp,MT,2016,261.349,"R$ 27.000,00",Leilão ao vivo em: 3 dias 2h15m51s,08/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"61.518,00",N/A,N/A,CUIABA-MT (CUIABÁ/MT)
CHEVROLET/S10 ADVANTAGE D CABINE DUPLA,https://leilo.com.br/leilao/cuiaba-mato-grosso/carros/chevrolet/s10-advantage-d-cabine-dupla/ano.2008/9358fec7-6472-11ef-a9ca-02420a0000bb,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751466360765_8e198fb4-12bb-43d0-a65e-134143fdd056_pequena_leilo.webp,MT,2008,N/A,"R$ 19.000,00",Leilão ao vivo em: 3 dias 2h16m20s,08/07/2025,Flex,Preta,Não,Recuperado de Financiamento,Carros,"48.860,00",N/A,N/A,CUIABA-MT (CUIABÁ/MT)
JEEP/COMPASS SPORT TF,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/jeep/compass-sport-tf/ano.2024/58d10472-9845-11ef-9088-02420a0000e0,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751573526675_f68c5de5-8368-40a0-9862-6ecb7ea15bfb_pequena_leilo.webp,GO,2024,20.864,"R$ 66.500,00",Leilão ao vivo em: 3 dias 2h16m50s,08/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"116.320,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CITROEN/C4 CACTUS SHINE,https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/citroen/c4-cactus-shine/ano.2022/cc7b08a7-e86e-11ef-903d-02420a000042,https://leilo.com.br/lote/fotos-modelo/carro.jpg,DF,2022,40.655,"R$ 49.700,00",Leilão ao vivo em: 3 dias 2h17m19s,08/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"81.892,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
MITSUBISHI/TRITON SPORT OUTDOOR M,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/mitsubishi/triton-sport-outdoor-m/ano.2023/c464a373-326d-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751651010824_5fd8b36e-bc0e-470f-b1ed-8111777305fd_pequena_leilo.webp,GO,2022,134.727,"R$ 79.000,00",Leilão ao vivo em: 3 dias 2h17m49s,08/07/2025,Diesel,Cinza,Sim,Recuperado de Financiamento,Carros,"143.512,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
VOLKSWAGEN/NOVO GOL TRENDLINE MCV (4P/2P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/volkswagen/novo-gol-trendline-mcv-(4p%2F2p)/ano.2017/d4051bf0-2c18-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461110826_b9f813e8-dc20-4895-adfb-2f6eee24f82d_pequena_leilo.webp,GO,2017,125.631,"R$ 26.300,00",Leilão ao vivo em: 3 dias 2h18m19s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"41.271,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
BMW/320I PG51 (4P),https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/bmw/320i-pg51-(4p)/ano.2011/08be5f27-b704-11ef-8e48-02420a000017,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461591555_94d78597-09d8-4f33-a933-de44b84eb21d_pequena_leilo.webp,DF,2010,190.174,"R$ 22.000,00",Leilão ao vivo em: 3 dias 2h19m18s,08/07/2025,Gasolina,Preta,Sim,Recuperado de Financiamento,Carros,"62.969,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
VOLKSWAGEN/POLO MCA,https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/volkswagen/polo-mca/ano.2022/159296f2-21eb-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461561922_06b5ba40-a31a-408d-a173-369ae83284c7_pequena_leilo.webp,DF,2021,65.824,"R$ 42.400,00",Leilão ao vivo em: 3 dias 2h19m47s,08/07/2025,Flex,Branca,Não,Recuperado de Financiamento,Carros,"71.597,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
CHEVROLET/AGILE MT LTZ EF (4P),https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/chevrolet/agile-mt-ltz-ef-(4p)/ano.2014/b5aed137-29ac-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461563062_427722c9-a9d1-449f-96e4-580ffc93c3b7_pequena_leilo.webp,DF,2013,118.618,"R$ 22.600,00",Leilão ao vivo em: 3 dias 2h20m17s,08/07/2025,Flex,Vermelha,Sim,Recuperado de Financiamento,Carros,"40.267,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
VOLKSWAGEN/POLO (4P),https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/volkswagen/polo-(4p)/ano.2012/ccb0e78f-4a27-11ed-a391-02420a000011,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461143688_35483ffe-4106-4791-8765-fbd2d86240d8_pequena_leilo.webp,DF,2012,203.225,"R$ 17.400,00",Leilão ao vivo em: 3 dias 2h21m16s,08/07/2025,Flex,Branca,Não,Recuperado de Financiamento,Carros,"38.747,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
FIAT/SIENA FIRE FLEX (2P/4P),https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/fiat/siena-fire-flex-(2p%2F4p)/ano.2008/a1d3f5e9-25da-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461171241_83d93367-3d80-4011-a5a2-b02a5e54947c_pequena_leilo.webp,DF,2007,155.378,"R$ 8.000,00",Leilão ao vivo em: 3 dias 2h22m16s,08/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"22.403,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
TOYOTA/HILUX CD SRX A 4FD,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/toyota/hilux-cd-srx-a-4fd/ano.2018/e18d066f-71fe-11ef-8b26-02420a000015,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751632411818_3f766432-c692-4771-baff-82464e8f2c98_pequena_leilo.webp,GO,2017,260.808,"R$ 102.500,00",Leilão ao vivo em: 3 dias 2h22m45s,08/07/2025,Diesel,Vermelha,Sim,-,Carros,"186.864,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CHEVROLET/ONIX LT 1.4 MECANICO (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/chevrolet/onix-lt-1.4-mecanico-(4p)/ano.2013/2acf24b5-0e48-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461200757_19ec03d7-5502-4d4f-bd95-e9ef886387d7_pequena_leilo.webp,GO,2012,142.304,"R$ 16.800,00",Leilão ao vivo em: 3 dias 2h23m15s,08/07/2025,Flex,Preta,Sim,-,Carros,"42.091,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
VOLKSWAGEN/GOL RALLYE (4P/2P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/volkswagen/gol-rallye-(4p%2F2p)/ano.2011/5b22c8b5-2467-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461533308_9a13f918-daaa-4fe8-819f-a1d1425a54ac_pequena_leilo.webp,GO,2010,146.278,"R$ 12.300,00",Leilão ao vivo em: 3 dias 2h23m44s,08/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"30.877,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
FORD/FIESTA SE HA (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/ford/fiesta-se-ha-(4p)/ano.2012/c04109e1-327f-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461231008_dbdcc385-d463-4b55-b634-efa1e141159f_pequena_leilo.webp,GO,2011,113.068,"R$ 12.000,00",Leilão ao vivo em: 3 dias 2h24m14s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"31.911,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
